"long","lat","var1.pred","var1.var"
-25813,6856661,208.079220017509,19436.6376167387
-25812,6856661,207.949781376783,19442.2663132729
-25811,6856661,207.821629437115,19447.6062911619
-25810,6856661,207.695855980999,19452.6219644622
-25809,6856661,207.573579522828,19457.2843141311
-25808,6856661,207.455942700503,19461.5707524796
-25807,6856661,207.344109766756,19465.4647590272
-25806,6856661,207.239264189151,19468.955278795
-25805,6856661,207.142606365783,19472.0358760531
-25804,6856661,207.05535146178,19474.7036384079
-25803,6856661,206.978727370032,19476.9578278352
-25802,6856661,206.913972797942,19478.798276842
-25801,6856661,206.862335480629,19480.2235293509
-25800,6856661,206.825070519726,19481.2287271503
-25799,6856661,206.803438845846,19481.8032438359
-25798,6856661,206.798231796567,19481.940552701
-25797,6856661,206.798231796567,19481.940552701
-25796,6856661,206.798231796567,19481.940552701
-25795,6856661,206.798231796567,19481.940552701
-25794,6856661,206.798231796567,19481.940552701
-25793,6856661,206.798231796567,19481.940552701
-25792,6856661,206.798231796567,19481.940552701
-25791,6856661,206.798231796567,19481.940552701
-25790,6856661,206.798231796567,19481.940552701
-25789,6856661,206.798231796567,19481.940552701
-25788,6856661,206.798231796567,19481.940552701
-25787,6856661,206.798231796567,19481.940552701
-25786,6856661,206.798231796567,19481.940552701
-25785,6856661,206.798231796567,19481.940552701
-25784,6856661,206.798231796567,19481.940552701
-25783,6856661,206.798231796567,19481.940552701
-25782,6856661,206.798231796567,19481.940552701
-25781,6856661,206.798231796567,19481.940552701
-25780,6856661,206.798231796567,19481.940552701
-25779,6856661,206.798231796567,19481.940552701
-25778,6856661,206.798231796567,19481.940552701
-25777,6856661,206.798231796567,19481.940552701
-25776,6856661,206.798231796567,19481.940552701
-25775,6856661,206.798231796567,19481.940552701
-25774,6856661,206.798231796567,19481.940552701
-25773,6856661,206.798231796567,19481.940552701
-25772,6856661,206.798231796567,19481.940552701
-25771,6856661,206.798231796567,19481.940552701
-25770,6856661,206.798231796567,19481.940552701
-25769,6856661,206.798231796567,19481.940552701
-25768,6856661,206.798231796567,19481.940552701
-25767,6856661,206.798231796567,19481.940552701
-25766,6856661,206.798231796567,19481.940552701
-25765,6856661,206.798231796567,19481.940552701
-25764,6856661,206.798231796567,19481.940552701
-25763,6856661,206.798231796567,19481.940552701
-25762,6856661,206.798231796567,19481.940552701
-25761,6856661,206.798231796567,19481.940552701
